attraction_id,attraction,description,duration,images
1644,https://tripadvisor.ca/AttractionProductDetail-g154913-d11482128-Calgary_Bow_River_Valley_60_Minute_Segway_Adventure-Calgary_Alberta.html,"Glide through Calgary and discover its beauty in on this Segway tour. In a short period of time, zoom around effortlessly through the cityâ€™s downtown and see Calgaryâ€™s famous river valley. Admire the Bow River and the Trans Canada Trail, the longest continuous trail in North America. This Calgary Segway tour is limited to just seven people, ensuring more personalized attention.
Read more",1h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/0a/e0/d5/47.jpg"");"
1645,https://tripadvisor.ca/AttractionProductDetail-g154913-d12028779-Calgary_and_Banff_Mountain_Biking_Adventure-Calgary_Alberta.html,"Head out from your Calgary meeting point into the mountains for a mountain biking adventure. Your guide will help customize the perfect trail for your group based on everyoneâ€™s skill and endurance. The rides are generally through Kananaskis Provincial Park or Canmore Park, both stunning locations to experience the Rocky Mountains on an unforgettable ride.
Read more",8h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/6c/64/18.jpg"");"
1648,https://tripadvisor.ca/AttractionProductDetail-g154943-d12472246-Private_Instagramming_Tour_in_Vancouver-Vancouver_British_Columbia.html,"If you're passionate about photography—and love sharing vacation shots with your social media followers—then you know how tough it can be to find the most photogenic spots when you travel. Don't worry about a thing with this private Instagram-ready Vancouver photo tour, complete with a guide to lead the way. Uncover the city's hidden gems, likes lakes, lighthouses, and even floating homes. As you explore, take great photos, and unleash your inner shutterbug.",5h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/0b/6f/f5/e8.jpg"");"
1651,https://tripadvisor.ca/AttractionProductDetail-g155033-d14017821-Historical_walking_tour_in_Old_Levis_Victorian_Beauty-Quebec_City_Quebec.html,"Capitalize on a short stay in Quebec City, and discover the beauty and history of Old LÃ©vis during this historical walking tour. A guide knows the best ways around the city to see more in less time. Cross the St. Lawrence river; marvel at the Notre-Dame-de-la-Victoire and CollÃ¨ge de LÃ©vis; and stroll up the Terrasse du Chevalier de LÃ©vis for panoramic views over one of Canadaâ€™s oldest cities.
Read more",2h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/73/f5/eb.jpg"");"
1652,https://tripadvisor.ca/AttractionProductDetail-g155019-d11446318-Evening_Coach_Tour_of_Niagara_Falls_with_Hornblower_Boat_and_Sheraton_Dinner-Toronto_Ontario.html,"Admire one of Canadaâ€™s top attractions by night on this 10.5-hour evening tour of Niagara Falls with dinner from Toronto. Cruise onto the waves and experience Niagara Fallsâ€™ power up close. Enjoy complimentary maple syrup tasting in Ontario. Dine in a local restaurant with beautiful views over Horseshoe Falls and American Falls. Your group is limited to just 24 people, ensuring a more memorable experience.
Read more",9h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/07/af/7c/8f.jpg"");"
1653,https://tripadvisor.ca/AttractionProductDetail-g154943-d12272225-Deluxe_Vancouver_City_and_Great_Outdoors_Private_Tour-Vancouver_British_Columbia.html,"Visit some of Vancouverâ€™s most popular sites, then escape the hustle of city life and discover the surrounding outdoor region on this private day trip. Visit some of Vancouverâ€™s primary points of interest, then explore the forest trails and breathe in the fresh mountain air with scenic views of Vancouver Island and Mount Baker, Washington.
Read more",6h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/6e/ef/f0.jpg"");"
1655,https://tripadvisor.ca/AttractionProductDetail-g155033-d13236164-QUEBEC_CITY_PRIVATE_WALKING_TOUR_The_History_of_French_British_America-Quebec_City_Quebec.html,"History enthusiasts will love this private walking tour of Quebec City, which focuses on the history of French and British America. Your guide will highlight architecture and institutions related to the French and British presence in the area. As this is a walking tour youâ€™ll get the chance to stretch your legs and be immersed in the centuries of stories that the city offers.
Read more",90â€“180 minutes,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/71/e6/46.jpg"");"
1656,https://tripadvisor.ca/AttractionProductDetail-g154998-d15045652-Full_Day_Tour_with_lunch_from_Niagara_Falls_with_Hotel_Pickup-Niagara_Falls_Ontario.html,"Spend a full day exploring the Niagara wine regionâ€™s most esteemed wineries on this seamless, small-group tour. The day begins when youâ€™re picked up directly from your Niagara Falls or Niagara-on-the-Lake accommodation. In the company of your wine industry professional guide, youâ€™ll visit four top wine producers, will enjoy generous tastings at each, will learn more about how wine is made, and will also sample the regionâ€™s famed ice wine. A three-course, gourmet lunch is also included in the itinerary.
Read more",6â€“7 hours,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/6a/f5/2f.jpg"");"
1659,https://tripadvisor.ca/AttractionProductDetail-g154960-d11469042-St_Andrews_by_the_Sea_Day_Tour_from_St_John-Saint_John_New_Brunswick.html,"Discover the historical delights and charm of St. Andrews by-the-Sea on this 7-hour tour from St. John. With a guide, take a tour of prominent architectural sites and learn about the town's history, which dates back to 1783. Then visit the Huntsman Fundy Discovery Aquarium to explore the underwater world of the Bay of Fundy. Hotel pickup and drop-off are included.
Read more",6h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/75/ac/61.jpg"");"
1661,https://tripadvisor.ca/AttractionProductDetail-g155004-d12904748-Sportif_tour_of_East_Ontario_and_West_Quebec-Ottawa_Ontario.html,"Join our hospitable and professionally guided sportive tour of the National Capital's Gatineau Park while enjoying the freedom from traffic delays as you ride from the Rideau Canal tour/rental centre.   The bikes are light aluminum or carbon road Giant models (105 or Ultegra) offered in five sizes and expertly fitted to suit you.  Ride the 30k loop (100%pathway) or the 50k loop to Champlain Lookout (pathway and road) with elevations from 100m or 600m.  Travel along the Ottawa and Gatineau river and park at a pace averaging 20-25kph.  You will ride between three to four hours and can choose a morning departure (9:00am) or depart in the afternoon (1:00pm).
Read more",3â€“4 hours,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/6f/21/60.jpg"");"
1662,https://tripadvisor.ca/AttractionProductDetail-g154945-d14103223-Craigdarroch_Castle_Pedicab_Tour-Victoria_Victoria_Capital_Regional_District_Vancouver_Island_British_Columbia.html,"Tour one of Victoriaâ€™s most stately and popular attractions in a unique way with a pedicab tour to Craigdarroch Castle. Enjoy the fresh air and leisurely pace from aboard a comfortable cab while a friendly guide pedals you from your hotel to the majestic, 19th-century baronial estate. Along the way, pass through the neighboring Lt Governorâ€™s gardens and see some of Victoriaâ€™s most opulent churches and homes. Admission to the inside of the magnificent castle is included. 
Read more",2h 30m,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/09/c7/5d/ce.jpg"");"
1663,https://tripadvisor.ca/AttractionProductDetail-g154945-d14103224-Victorian_Gardens_and_Seaside_Vistas_Pedicab_Tour-Victoria_Victoria_Capital_Regional_District_Vancouver_Island_British_Columbia.html,"Sit back and explore Victoria in style on this 1.5-hour Victorian gardens and seaside vistas pedicab tour. Spin along Victoriaâ€™s peaceful seaside streets with your guide and admire traditional heritage homes, beautiful parks and colorful gardens. Take in panoramic views over the ocean as the snow-capped mountains rise in the distance. Discover local attractions such as Emily Carr's house and Fisherman's Wharf, where playful seals splash through the waves. Learn of the cityâ€™s history and explore Beacon Hill Park â€” home to vibrant flora and fauna, native eagles and green pastureland.
Read more",1h 30m,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/71/0e/4e.jpg"");"
1664,https://tripadvisor.ca/AttractionProductDetail-g154943-d14202527-Olympic_Village_Photography_Tour-Vancouver_British_Columbia.html,"City reflections, dragon boats, iconic Science World, reflections of downtown, and a harbourfront park. Learn about HDR, have your photo taken with the city as a backdrop, learn how to use your camera and go home with an information tip sheet!
Read more",2h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/8e/1c/fd.jpg"");"
1665,https://tripadvisor.ca/AttractionProductDetail-g155019-d11995363-Niagara_Falls_Full_Day_Tour_from_Brampton_Hotels-Toronto_Ontario.html,"No visit to Canada is complete without ticking off Niagara Falls. Travel to the natural wonder with ease on this tour from Brampton, and make stops at the Floral Clock, the Hydroelectric Generating Stations, and Niagara-on-the-Lake along the way. Spend free time exploring the falls and opt to partake in extra activities, such as Journey Behind the Falls, at your own expense. On-board WiFi, a wine tasting session, and hotel pickup and drop-off are included.  
Read more",9h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/6a/d2/cf.jpg"");"
1667,https://tripadvisor.ca/AttractionProductDetail-g154914-d11471882-Edmonton_Road_Bike_Rental-Edmonton_Alberta.html,"Spin through the streets of Edmonton at your own pace and explore with ease with this road bike rental service. Choose the bike to suit your riding ability, then zoom through Edmonton at your leisure. With high-spec fixtures such as aluminium frame, carbon fiber fork and Shimano 11-speed gearing, the bikes are built to last. If youâ€™d like a little extra boost to your bike, choose an e-bike with electric pedal assist and cover more miles with less effort! Rental includes tool bag, spare tubes, flat pedals, pump and helmet.
Read more",1â€“8 hours,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/07/05/22/1b.jpg"");"
1668,https://tripadvisor.ca/AttractionProductDetail-g155019-d12472292-Niagara_Falls_and_Niagara_on_the_Lake_Day_Tour_from_Toronto-Toronto_Ontario.html,"Toronto visitors looking for a day trip to a must-see destination shouldn't overlook this outing to one of Canada's most spectacular natural wonders: Niagara Falls. On your daylong adventure, enjoy easy transportation from the city to your Niagara cruise, where you sail past the towering falls. Along the way, stop at a lakeside town to explore, enjoy your guide's live commentary, and even visit a winery to round-out your adventure.
Read more",9h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/e4/ab/6d.jpg"");"
1669,https://tripadvisor.ca/AttractionProductDetail-g155004-d14928244-Cycling_the_Nation_s_Capital_self_guided-Ottawa_Ontario.html,"Explore Ottawaâ€” your wayâ€”on this self-guided half-day bike tour. Consult the provided map to discover where you want to explore and then spend the day biking along the paths of your choice. Choose from a variety of bike models (including the option to upgrade to a version with electric assistance) and get professionally fitted for your bike to ensure you get the experience you want.
Read more",4h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/0b/5f/71/ec.jpg"");"
1671,https://tripadvisor.ca/AttractionProductDetail-g154948-d11482548-Whistler_Blackcomb_Salmon_Bake_Dinner_and_Jeep_4x4_Tour-Whistler_British_Columbia.html,"Dine high on the Horstman Glacier with a 4-hour adventure dinner excursion from Whistler, and enjoy an evening of live music and spectacular views. Youâ€™ll travel up the slopes of Blackcomb Mountain in a rugged Jeep Rubicon, then sit down to a meal of locally-caught salmon baked on a cedar plank, with sides and dessert. This 4-hour off-road excursion includes dinner, transport, and entertainment, and itâ€™s the perfect way to experience Whistlerâ€™s summertime snow.
Read more",4h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/0b/27/33/a7.jpg"");"
1676,https://tripadvisor.ca/AttractionProductDetail-g155004-d11480033-Ottawa_Highlights_3_Hour_Bike_Tour-Ottawa_Ontario.html,"Experience the beauty and history of Ottawa on a half-day bike tour in and around the city. See the major attractions and must-see sites while enjoying the natural pathways and waterways of Canadaâ€™s capital city.
Read more",3h 30m,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/0a/5f/fb/da.jpg"");"
1680,https://tripadvisor.ca/AttractionProductDetail-g154943-d11455099-Granville_Island_Night_Photography_Tour-Vancouver_British_Columbia.html,"Explore Vancouver through your camera lens and snap happy on this 2-hour Granville Island night photography tour. Set off through the streets as darkness falls and watch the bright city lights flicker on. Listen as your guide explains the correct aiming and framing techniques to employ, and master tricks such as long exposure and focus play. Capture fine views as the sun sets over Granville Island, snap top landmarks in False Creek, the Burrard and Granville Street, and discover the beauty of Vancouverâ€™s bridges, boats and waterways by night.
Read more",2h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/73/fe/af.jpg"");"
1681,https://tripadvisor.ca/AttractionProductDetail-g154943-d11455100-Stanley_Park_Photography_Tour_in_Vancouver-Vancouver_British_Columbia.html,"Capture Vancouver on camera and improve your photography skills on this 2-hour Stanley Park photography tour in Vancouver. Stroll through Stanley Park with your guide and capture beautiful views over Vancouverâ€™s soaring skyline. Head along the seawall path as your guide shares tips and tricks to get the most out of your shots. Explore shutter speeds, aperture and ISO settings, and photograph famous views including the North Shore mountains, Lost Lagoon and Burrard Inlet. Enjoy personal attention from your guide on this small-group tour, limited to six people.
Read more",2h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/73/fe/b6.jpg"");"
1682,https://tripadvisor.ca/AttractionProductDetail-g154943-d11455101-Canada_Place_and_Vancouver_Waterfront_Photography_Tour-Vancouver_British_Columbia.html,"Sharpen your camera skills on this 2-hour Canada Place and Vancouver waterfront photography tour. Stroll through Canada Place with your guide and capture fine views over Burrard Inlet. Master composition, aperture, depth of field and focal techniques, and learn how to get the best out of your camera. Take picture-postcard shots over the white sails of Canada Place and the contemporary Convention Centre, and frame Vancouverâ€™s spectacular marina, skyline and North Shore mountains through your lens. Enjoy personal attention from your guide on this small-group tour, limited to six people.
Read more",60â€“180 minutes,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/73/fe/bb.jpg"");"
1683,https://tripadvisor.ca/AttractionProductDetail-g155019-d13822642-Epic_Toronto_Night_Tour-Toronto_Ontario.html,"While most visitors explore during the day, an evening tour offers a fresh perspective on Toronto illuminated under the night sky. Sit back and let your guide navigate for you to the cityâ€™s top attractions, including a Toronto tower and historic Old Town. Round-trip transport from the doorstep of your accommodation is included for your convenience.
Read more",2h 30m,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/0a/ad/20/95.jpg"");"
1684,https://tripadvisor.ca/AttractionProductDetail-g155033-d13822644-The_Big_Bike_Loop-Quebec_City_Quebec.html,"Take a ride through historic Quebec City with a friend, seeing the sights and enjoying a relaxing day with a guide. Cycle by the Citadel, beside the river on the Promenade Samuel de Champlain, over the Quebec Bridge, and along the south shore before taking a scenic ferry ride back to the starting point.
Read more",6h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/0a/f6/ee/72.jpg"");"
1685,https://tripadvisor.ca/AttractionProductDetail-g155032-d14154030-Poutine_Smoked_Meat_Tour-Montreal_Quebec.html,"Montreal is one of Canadaâ€™s most exciting foodie destinations and this tasting tour introduces you to two of the cityâ€™s most iconic dishes. Visit three popular restaurantsâ€”Schwartz's Deli, Romados Rotisserie, and Banquise restaurantâ€”and sample Montrealâ€™s famous poutine (French fries with cheese curds and gravy) and smoked meat sandwiches.
Read more",2h 30m,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/6f/0e/23.jpg"");"
1687,https://tripadvisor.ca/AttractionProductDetail-g155019-d13282534-TalkWalk_Front_and_Centre_Guided_Walking_Tour_of_Public_Art_and_Sculpture-Toronto_Ontario.html,"Dig into Torontoâ€™s street art scene on a walking tour through downtown, where your guide points out over 20 landmarks often missed by visitors and locals alike, from murals to public spaces. Your guide eliminates the hassle of navigating on your own and facilitates conversation and discussion within the small group.
Read more",2h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/71/e6/1f.jpg"");"
1691,https://tripadvisor.ca/AttractionProductDetail-g154911-d14038261-Private_Local_Walking_Tours_in_Banff-Banff_Banff_National_Park_Alberta.html,"Skip the crowded tours and enjoy a more intimate view of Banff with this private and personalized walking tour. In the company of just your party (up to 10 people) and a guide, explore Banff at your own pace and discover such places as Cascade Gardens and the Bow River Trail.
Read more",1h 15m,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/74/1b/57.jpg"");"
1693,https://tripadvisor.ca/AttractionProductDetail-g154945-d14105028-3_Hour_Victoria_Electric_Bike_Rental_Delivered-Victoria_Victoria_Capital_Regional_District_Vancouver_Island_British_Columbia.html,"Let your rental e-bike come to you and tour beautiful Victoria. After receiving your rental e-bike (select from two models) at any drop-off destination in the greater Victoria area, take off from wherever you are to discover sights like Craigdarroch Castle, Fisgard Lighthouse, Crystal Gardens, and Beacon Hill Park. A technician will make sure youâ€™re comfortable with the bike and attend to any repairs needed along your journey.
Read more",3h 30m,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/73/22/b5.jpg"");"
1694,https://tripadvisor.ca/AttractionProductDetail-g154945-d14105029-8_Hour_Victoria_Electric_Bike_Rental_Delivered-Victoria_Victoria_Capital_Regional_District_Vancouver_Island_British_Columbia.html,"Enjoy e-bike delivery right to your location and set off for a full-day of easy cycling to discover picturesque and lush Victoria. Have your e-bike delivered anywhere and picked up wherever you want when youâ€™re done. Get instructions and sightseeing tips when you receive your bike and then hit the road to explore nature, cruise downtown, see historic sights, and ride along cycling trails.
Read more",8h 30m,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/73/22/b8.jpg"");"
1699,https://tripadvisor.ca/AttractionProductDetail-g154945-d14787841-Combo_Pass_Hop_on_Hop_Bus_Tour_Royal_BC_Museum_Pass-Victoria_Victoria_Capital_Regional_District_Vancouver_Island_British_Columbia.html,"Explore Victoria on your own schedule on this hop on hop off bus tour. Board or disembark at 21 different stops over one day, or stay onboard to see all of them. Take advantage of the flexibility to see the Royal BC Museum, Chinatown, Saint Andrews Cathedral, Craigdarroch Castle, and more.
Read more",1h 30m,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/6e/f7/96.jpg"");"
1700,https://tripadvisor.ca/AttractionProductDetail-g155022-d12631024-Panoramic_South_Shore_and_Confederation_Bridge_Half_Day_Tour-Prince_Edward_Island.html,"The coast of Prince Edward Island is famous for its red-sand beaches, old-fashioned lighthouses, and maritime beauty. Leave your eyes free to roam on this 4-hour driving tour of the South Shore from Charlottetown, which includes stops to shop and explore the quaint seaside towns. Your guide will provide informative commentary about attractions like the Confederation Bridge, Gateway Village, and Victoria-by-the-Sea as you go for a tour that matches education with aesthetics.
Read more",4h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/07/a3/9e/c7.jpg"");"
1704,https://tripadvisor.ca/AttractionProductDetail-g154943-d14042179-Street_Art_Cycling_Tour-Vancouver_British_Columbia.html,"Ride to the heart of Vancouverâ€™s art scene, Mt. Pleasant, and view the bold colours of Vancouverâ€™s dynamic Mural Festival. Hear about the origins and techniques of mural painting and graffiti street art, while you witness an urban tapestry on par with Vancouverâ€™s natural beauty. Enjoy a treat at Cartems Donuts before continuing your tour through the False Creek Flats and Strathcona neighbourhoods. Riders will finish with a deep understanding of Vancouver's art scene and a gallery of images for instant likes on any social media platform.  

This three-hour tour is a must for any art lover or visitor to Vancouver looking for more than just the standard sights.
Read more",3h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/74/2a/f9.jpg"");"
1705,https://tripadvisor.ca/AttractionProductDetail-g155019-d12466856-Niagara_Falls_Private_Day_Tour-Toronto_Ontario.html,"Enjoy a private, guided, full-day of adventure to beautiful Niagara Falls from Toronto. Climb into a luxury vehicle and enjoy the comfortable 118-kilometer drive. Upon arrival, take in some of the suggested attractions â€” perhaps the view of the Canadian Horseshoe Falls from the famous Table Rock Welcome Centre, including the stunning â€˜Journey Behind the Fallsâ€™ and much more. Also included is a visit to the Niagara Whirlpool and Floral Clock, plus a stop in the quaint town of Niagara on the Lake for a winery visit. Round-trip transportation is included.
Read more",7h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/f8/bf/c0.jpg"");"
1706,https://tripadvisor.ca/AttractionProductDetail-g154943-d11763849-Private_Photography_Tour_in_Vancouver-Vancouver_British_Columbia.html,"Here is your chance to delve into the art of photography in Vancouver--one of the most scenic cities around. A professional photographer will give you a lesson in the style of photography you choose, in the location of your choice; popular spots are Gastown, Stanley Park, and Granville Island. Bring your DSLR or smartphone and get ready to take home a stunning record of your time on the Coast.
Read more",2h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/73/fe/ac.jpg"");"
1707,https://tripadvisor.ca/AttractionProductDetail-g154913-d14330159-Foothills_Adventure-Calgary_Alberta.html,"Leave Calgary behind for a tour to the countryside southwest of town, where the prairies meet the peaks of the Rockies. Traveling by motorcycle sidecar offers an exhilarating way to discover the ranches, forests, and foothills outside the city. Cruise along part of Albertaâ€™s Cowboy Trail and get a feel for local prairie life.
Read more",2h 30m,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/fc/58/f3.jpg"");"
1708,https://tripadvisor.ca/AttractionProductDetail-g154913-d14330160-High_Spirits_Adventure-Calgary_Alberta.html,"Your vintage motorcycle sidecar adventure winds its way through the foothills passing through historical communities. Travel through rolling ranch country and mountain meadows to the headwaters of a glacial stream in the heart of Kananaskis country, stopping along the way for photos. Wind your way down the river valley to the Eau Claire Distillery and The Chinook Arch Meadery to stop and sample the local products. Tastings are included in the price. Optional meadery/distillery tours and picnic lunch are available at an additional charge. Please enquire after booking.
Read more",4h 30m,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/09/c3/92/5e.jpg"");"
1709,https://tripadvisor.ca/AttractionProductDetail-g154913-d14330162-Triple_C_Adventure-Calgary_Alberta.html,"Your vintage sidecar adventure starts off in Calgary and heads west .  Stop in Cochrane, AB for a stroll around main street and experience the old northwest. Travel past the Yamnuska Wolf Sanctuary along the historic Bow Valley Trail, through ranch country. Enter the Rocky Mountains and the Canmore area for lunch to experience a mountain resort town. Lunch on your own. Wolf Dog Sanctuary tours or a floating lunch on the river are available after booking at an additional charge. Please enquire.
Read more",6h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/75/68/3d.jpg"");"
1710,https://tripadvisor.ca/AttractionProductDetail-g154911-d15008988-Scooter_Rental-Banff_Banff_National_Park_Alberta.html,"With so much to see at Banff National Park, visitors shouldn't miss the chance to explore its top attractions on a flexible tour, with different route options. With this self-paced scooter adventure, see Banff at your own pace. Start with a lesson to get comfortable on your scooter before starting a scenic ride. Follow your map to visit one of four suggested loopsâ€”along rivers, in mountain foothills, or up to lookout points.
Read more",1â€“8 hours,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/75/9e/28.jpg"");"
1712,https://tripadvisor.ca/AttractionProductDetail-g154945-d14105248-Butchart_Gardens_Beyond_Spirit_Vine_Tea_Honey-Victoria_Victoria_Capital_Regional_District_Vancouver_Island_British_Columbia.html,"Set out for a customized tour that could include a visit to the themed botanicals of Butchart Gardens, De Vine Vineyards, Mount Tolmie and more during this private, personalized tour that includes transportation in a Tesla. Select a three-, four-, or five-hour tour and work with a guide to set your itinerary based on your preferences. Plan a foodieâ€™s lunch, visit a butterfly sanctuary and see Victoria your way. 
Read more",4â€“7 hours,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/73/46/a5.jpg"");"
1714,https://tripadvisor.ca/AttractionProductDetail-g154913-d11483331-Calgary_City_Evening_Tour-Calgary_Alberta.html,"This evening tour of Calgary is friendly on the wallet but rich with history and dramatic views. From the Calgary Tower, hop into a comfy vehicle and wind through the city. See Crescent Heights and Scotsmanâ€™s Hill, and snap shots of the Bow, one of Canadaâ€™s tallest buildings, as well as the Scotiabank Saddledome. Admire Calgaryâ€™s glittering skylines as you hear about the cityâ€™s history from the driver-guide. Drop-off at downtown hotels included.
Read more",2h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/6a/de/71.jpg"");"
1715,https://tripadvisor.ca/AttractionProductDetail-g60745-d12468227-2_Day_Niagara_Falls_and_1000_Islands_Tour_from_Boston-Boston_Massachusetts.html,"Experience Niagara Falls on a hassle-free two-day excursion from Boston. Relax aboard a bus as you travel through the New England countryside with transportation and accommodation costs included in one convenient package. Visit the oldest occupied military site in North America, enjoy a boat ride on the historic Maid of Mist, marvel at Niagara Falls, and tour the Thousand Islands of Alexandria Bay without the stress of driving or planning.
Read more",2 days,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/f2/68/d5.jpg"");"
1716,https://tripadvisor.ca/AttractionProductDetail-g154998-d12812643-Gourmet_Bike_Tour_in_Niagara_on_the_Lake_with_Wine_and_Beer-Niagara_Falls_Ontario.html,"Enjoy a day of food, drinks, and cycling on a gourmet group bike tour from Niagara-on-the-Lake, riding 15 miles (24 km) through the scenic countryside with breaks to taste locally-made beer, wine, cuisine, and chocolates. This 6-hour, guided bicycle tour includes all equipment, tastings, and a lunch with a wine pairing, and itâ€™s the perfect introduction to the food and drink of the Niagara region.
Read more",6h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/6f/10/0f.jpg"");"
1722,https://tripadvisor.ca/AttractionProductDetail-g154945-d14103200-30_Minute_Victoria_Carriage_Tour_Including_James_Bay-Victoria_Victoria_Capital_Regional_District_Vancouver_Island_British_Columbia.html,"First-time visitors that want a quirky alternative to the typical Victoria guided tour shouldn't miss this sightseeing excursion, where you're whisked around the city in a horse-drawn carriage. Highlights include visiting the James Bay neighborhood, taking in the views of the Inner Harbor, and enjoying mountain vistas in the distance. Along the way, sit back and listen to the romantic clip-clop of the horse's hooves.
Read more",30m,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/70/4c/24.jpg"");"
1726,https://tripadvisor.ca/AttractionProductDetail-g154943-d13979329-Sunset_E_Bike_Adventure_w_Wine_Cheese-Vancouver_British_Columbia.html,"E-bike along one of Vancouverâ€™s most iconic attractions and enjoy a compelling experience on this self-guided sunset tour of the Stanley Park Seawall. Navigate with ease using the included GPS units and stop frequently for photo ops as you explore the parkâ€™s wild beauty at your leisure. Indulge in complimentary wine and cheese at Second Beach as the sun dips behind the horizon.
Read more",2â€“3 hours,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/09/11/54/cc.jpg"");"
1727,https://tripadvisor.ca/AttractionProductDetail-g154998-d13678530-Niagara_Falls_Canadian_Adventure_Tour-Niagara_Falls_Ontario.html,"Explore the Canadian side of Niagara Falls from many exciting angles on this fun-filled, hassle-free tour. Skip the lines at the Fallsâ€™ most popular attractions, such as the Hornblower boat, Journey Behind the Falls, and more. Plus, enjoy guided commentary when visiting drier attractions in the area. This is an action-packed day spent at numerous unmissable places.
Read more",4â€“5 hours,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/71/34/28.jpg"");"
1728,https://tripadvisor.ca/AttractionProductDetail-g154943-d11480993-Gastown_Night_Photography_Tour-Vancouver_British_Columbia.html,"Starting on the Vancouver waterfront at Canada Place, learn about taking twilight photos and take some time to take pictures of your own. The reflections in the water make for interesting, artful shots. From there walk the 15 minutes to scenic Gastown. The historic buildings and landmarks, neon signs and bustling streets make it the perfect place to perfect the skills you will learn.
Read more",2h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/73/fe/a8.jpg"");"
1729,https://tripadvisor.ca/AttractionProductDetail-g154943-d11890090-Full_Day_Best_of_Vancouver_Private_City_Tour_and_Beer_Tasting-Vancouver_British_Columbia.html,"Raise your glass for a full day of craft beer tasting and sightseeing 8-hour private city tour of Vancouver. Explore Vancouver attractions like Stanley Park, Chinatown, Gastown, and more in the morning. Then spend the afternoon toasting your adventures during a tasting tour visiting several of the cityâ€™s best craft brewers. All entrance fees and round-trip hotel transport in a private limo are included.
Read more",8h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/e4/ab/80.jpg"");"
