,attraction_id,name,country,province,city,location__lat,location__lng,price,rating,attraction,category
3403,3423,ottawa_city_tour_by_land_and_water,canada,ontario,ottawa,45.423822,-75.6964509,36.45,4.0,https://tripadvisor.ca/AttractionProductDetail-g155004-d11453538-Ottawa_City_Tour_by_Land_and_Water-Ottawa_Ontario.html,recommended_experiences
3404,3424,city_highlights_bus_tour_of_charlottetown,canada,prince_edward_island,things_to_do_in_cavendish,,,27.6,4.5,https://tripadvisor.ca/AttractionProductDetail-g155022-d11460747-City_Highlights_Bus_Tour_of_Charlottetown-Prince_Edward_Island.html,recommended_experiences
3405,3425,4-day_yukon_aurora_viewing_tour,canada,yukon,whitehorse,60.7227415,-135.0558791,702.45,5.0,https://tripadvisor.ca/AttractionProductDetail-g155047-d11455223-4_Day_Yukon_Aurora_Viewing_Tour-Whitehorse_Yukon.html,recommended_experiences
3406,3426,niagara_falls_freedom_day_trip_from_toronto,canada,ontario,toronto,43.6561507,-79.3842642,136.0,4.5,https://tripadvisor.ca/AttractionProductDetail-g155019-d11448319-Niagara_Falls_Freedom_Day_Trip_from_Toronto-Toronto_Ontario.html,recommended_experiences
3407,3427,luxury_coach_tour_of_niagara_falls_with_lunch_and_hornblower_cruise_from_toronto,canada,ontario,toronto,,,215.0,4.5,https://tripadvisor.ca/AttractionProductDetail-g155019-d11458707-Luxury_Coach_Tour_of_Niagara_Falls_with_Lunch_and_Hornblower_Cruise_from_Toronto-Toronto_Ontario.html,recommended_experiences
3408,3428,niagara_wine_tasting_and_3-course_dinner,canada,ontario,niagara_falls,43.1957482,-79.1569644,152.55,4.5,https://tripadvisor.ca/AttractionProductDetail-g154998-d11473446-Niagara_Wine_Tasting_and_3_Course_Dinner-Niagara_Falls_Ontario.html,recommended_experiences
3409,3429,full-day_niagara_winery_tour_from_toronto,canada,ontario,toronto,43.703077,-79.406384,99.0,4.5,https://tripadvisor.ca/AttractionProductDetail-g155019-d13534375-Full_Day_Niagara_Winery_Tour_from_Toronto-Toronto_Ontario.html,recommended_experiences
3410,3430,niagara_falls_domed_jet-boat_ride,canada,ontario,niagara_falls,43.149939,-79.0463155,79.04,4.5,https://tripadvisor.ca/AttractionProductDetail-g154998-d12720235-Niagara_Falls_Domed_Jet_Boat_Ride-Niagara_Falls_Ontario.html,recommended_experiences
3411,3431,flavors_of_old_montreal_walking_tour,canada,quebec,montreal,45.527967,-73.597551,68.0,4.5,https://tripadvisor.ca/AttractionProductDetail-g155032-d11451461-Flavors_of_Old_Montreal_Walking_Tour-Montreal_Quebec.html,recommended_experiences
3412,3432,10-hour_small_group_whistler_day_trip_from_vancouver,canada,british_columbia,vancouver,49.2869235,-123.12216,190.0,-1.0,https://tripadvisor.ca/AttractionProductDetail-g154943-d12841504-10_Hour_Small_Group_Whistler_Day_Trip_from_Vancouver-Vancouver_British_Columbia.html,recommended_experiences
3413,3433,kananaskis_river_rafting_adventure,canada,alberta,canadian_rockies,51.1775076,-115.5712711,105.0,4.5,https://tripadvisor.ca/AttractionProductDetail-g154911-d11450000-Kananaskis_River_Rafting_Adventure-Banff_Banff_National_Park_Alberta.html,recommended_experiences
3414,3434,granite_falls_zodiac_tour,canada,british_columbia,vancouver,49.27173,-123.1366559,103.95,5.0,https://tripadvisor.ca/AttractionProductDetail-g154943-d11481536-Granite_Falls_Zodiac_Tour-Vancouver_British_Columbia.html,recommended_experiences
3415,3435,"niagara_falls,_niagara-on-the-lake,_winery_tour_from_toronto",canada,ontario,toronto,45.463769,-73.8233438,130.0,5.0,https://tripadvisor.ca/AttractionProductDetail-g155019-d13342878-Niagara_Falls_Niagara_on_the_Lake_Winery_Tour_from_Toronto-Toronto_Ontario.html,recommended_experiences
3416,3436,marine_wildlife_tour_by_zodiac,canada,british_columbia,vancouver_island,48.4255917,-123.3695807,110.25,5.0,https://tripadvisor.ca/AttractionProductDetail-g154945-d14103219-Marine_Wildlife_Tour_by_Zodiac-Victoria_Victoria_Capital_Regional_District_Vancouver_Island_British_Columbia.html,recommended_experiences
3417,3437,victoria_castles_and_neighborhoods_bike_tour,canada,british_columbia,vancouver_island,48.4215452,-123.3748011,57.75,5.0,https://tripadvisor.ca/AttractionProductDetail-g154945-d14103447-Victoria_Castles_and_Neighborhoods_Bike_Tour-Victoria_Victoria_Capital_Regional_District_Vancouver_Island_British_Columbia.html,recommended_experiences
3418,3438,downtown_vancouver_sightseeing_cruise_in_a_zodiac_vessel,canada,british_columbia,vancouver,48.4227209,-123.3689786,69.57,5.0,https://tripadvisor.ca/AttractionProductDetail-g154943-d13376979-Downtown_Vancouver_Sightseeing_Cruise_in_a_Zodiac_Vessel-Vancouver_British_Columbia.html,recommended_experiences
3419,3439,le_bateau-mouche_sightseeing_cruise_in_montreal,canada,quebec,montreal,45.5066947,-73.5499128,29.89,4.5,https://tripadvisor.ca/AttractionProductDetail-g155032-d12649246-Le_Bateau_Mouche_Sightseeing_Cruise_in_Montreal-Montreal_Quebec.html,recommended_experiences
3420,3440,top_of_gowlland_tod_hike_in_victoria,canada,british_columbia,vancouver_island,48.4569632,-123.3257163,86.0,5.0,https://tripadvisor.ca/AttractionProductDetail-g154945-d14103479-Top_of_Gowlland_Tod_Hike_in_Victoria-Victoria_Victoria_Capital_Regional_District_Vancouver_Island_British_Columbia.html,recommended_experiences
3421,3441,3-hour_yukon_ice-fishing_tour_from_whitehorse,canada,yukon,whitehorse,60.7227415,-135.0558791,187.95,-1.0,https://tripadvisor.ca/AttractionProductDetail-g155047-d11771839-3_Hour_Yukon_Ice_Fishing_Tour_from_Whitehorse-Whitehorse_Yukon.html,recommended_experiences
3422,3442,wine_tasting_and_pairing_afternoon_tour,canada,ontario,niagara_falls,,,104.99,5.0,https://tripadvisor.ca/AttractionProductDetail-g154998-d12472329-Wine_Tasting_and_Pairing_Afternoon_Tour-Niagara_Falls_Ontario.html,recommended_experiences
3423,3443,quebec_city_shore_excursion:_quebec_city_sightseeing_tour,canada,quebec,quebec_city,46.8131324,-71.2056118,42.55,4.0,https://tripadvisor.ca/AttractionProductDetail-g155033-d11458905-Quebec_City_Shore_Excursion_Quebec_City_Sightseeing_Tour-Quebec_City_Quebec.html,recommended_experiences
3424,3444,montreal_indoor_skydiving_introductory_package,canada,quebec,montreal,,,78.18,5.0,https://tripadvisor.ca/AttractionProductDetail-g155032-d11482047-Montreal_Indoor_Skydiving_Introductory_Package-Montreal_Quebec.html,recommended_experiences
3425,3445,best_of_victoria_food_tour,canada,british_columbia,vancouver_island,48.4300479,-123.3637239,68.25,5.0,https://tripadvisor.ca/AttractionProductDetail-g154945-d14103294-Best_of_Victoria_Food_Tour-Victoria_Victoria_Capital_Regional_District_Vancouver_Island_British_Columbia.html,recommended_experiences
3426,3446,christmas_walking_tour_in_old_montreal,canada,quebec,montreal,45.5025925,-73.5551673,21.0,4.5,https://tripadvisor.ca/AttractionProductDetail-g155032-d11448821-Christmas_Walking_Tour_in_Old_Montreal-Montreal_Quebec.html,recommended_experiences
3427,3447,banff_premium_snowboard_rental_including_delivery,canada,alberta,canadian_rockies,37.936607,-107.817839,105.84,-1.0,https://tripadvisor.ca/AttractionProductDetail-g154911-d11992459-Banff_Premium_Snowboard_Rental_Including_Delivery-Banff_Banff_National_Park_Alberta.html,recommended_experiences
3428,3448,fort_street_food_walking_tour_in_victoria,canada,british_columbia,vancouver_island,48.4228659,-123.3689381,60.0,4.5,https://tripadvisor.ca/AttractionProductDetail-g154944-d14103297-Fort_Street_Food_Walking_Tour_in_Victoria-Vancouver_Island_British_Columbia.html,recommended_experiences
3429,3449,victoria_craft_brewery_tour_and_tastings,canada,british_columbia,vancouver_island,48.4222366,-123.3739457,79.0,5.0,https://tripadvisor.ca/AttractionProductDetail-g154945-d14103299-Victoria_Craft_Brewery_Tour_and_Tastings-Victoria_Victoria_Capital_Regional_District_Vancouver_Island_British_Columbia.html,recommended_experiences
3430,3450,chinatown_and_hidden_alleys_pedicab_tour,canada,british_columbia,vancouver_island,48.4189552,-123.3853958,45.0,4.0,https://tripadvisor.ca/AttractionProductDetail-g154945-d14103222-Chinatown_and_Hidden_Alleys_Pedicab_Tour-Victoria_Victoria_Capital_Regional_District_Vancouver_Island_British_Columbia.html,recommended_experiences
3431,3451,axe_throwing_at_batl_-_the_backyard_axe_throwing_league_in_niagara_falls,canada,ontario,niagara_falls,,,22.22,-1.0,https://tripadvisor.ca/AttractionProductDetail-g154998-d13805219-Axe_Throwing_at_BATL_The_Backyard_Axe_Throwing_League_in_Niagara_Falls-Niagara_Falls_Ontario.html,recommended_experiences
3432,3452,"british_columbia_super_saver:_4-day_tour_of_vancouver,_whistler_and_victoria",canada,british_columbia,vancouver,49.284609,-123.108474,414.0,4.5,https://tripadvisor.ca/AttractionProductDetail-g154943-d12463549-British_Columbia_Super_Saver_4_Day_Tour_of_Vancouver_Whistler_and_Victoria-Vancouver_British_Columbia.html,recommended_experiences
3433,3453,vancouver_shore_excursion:_pre-cruise_city_tour_with_port_drop_off,canada,british_columbia,vancouver,49.1978322,-123.0649959,80.0,5.0,https://tripadvisor.ca/AttractionProductDetail-g154943-d11458965-Vancouver_Shore_Excursion_Pre_Cruise_City_Tour_with_Port_Drop_Off-Vancouver_British_Columbia.html,recommended_experiences
3434,3454,banff_day_trip_from_calgary,canada,alberta,calgary,51.1306919,-114.0066346,238.35,4.5,https://tripadvisor.ca/AttractionProductDetail-g154913-d11448306-Banff_Day_Trip_from_Calgary-Calgary_Alberta.html,recommended_experiences
3435,3455,private_tour_to_capilano_bridge_and_grouse_mountain,canada,british_columbia,vancouver,49.2869235,-123.12216,334.0,5.0,https://tripadvisor.ca/AttractionProductDetail-g154943-d11463709-Private_Tour_to_Capilano_Bridge_and_Grouse_Mountain-Vancouver_British_Columbia.html,recommended_experiences
3436,3456,niagara_falls_small-group_tour_from_toronto,canada,ontario,toronto,43.6704097,-79.3872779,254.25,5.0,https://tripadvisor.ca/AttractionProductDetail-g155019-d11456823-Niagara_Falls_Small_Group_Tour_from_Toronto-Toronto_Ontario.html,recommended_experiences
3437,3457,day_and_night_tour_of_niagara_falls,canada,ontario,niagara_falls,43.0857136,-79.0824311,300.0,5.0,https://tripadvisor.ca/AttractionProductDetail-g154998-d11466539-Day_and_Night_Tour_of_Niagara_Falls-Niagara_Falls_Ontario.html,recommended_experiences
3438,3458,victoria_and_butchart_gardens_by_helicopter_and_speed_boat,canada,british_columbia,vancouver,49.284751,-123.1394811,579.0,5.0,https://tripadvisor.ca/AttractionProductDetail-g154943-d11807018-Victoria_and_Butchart_Gardens_by_Helicopter_and_Speed_Boat-Vancouver_British_Columbia.html,recommended_experiences
3439,3459,victoria_in_one_day_sightseeing_tour,canada,british_columbia,vancouver_island,48.4216648,-123.3666096,240.45,5.0,https://tripadvisor.ca/AttractionProductDetail-g154945-d14103218-Victoria_in_One_Day_Sightseeing_Tour-Victoria_Victoria_Capital_Regional_District_Vancouver_Island_British_Columbia.html,recommended_experiences
3440,3460,laurentian_mountains_day_trip_from_montreal,canada,quebec,montreal,45.5001458,-73.5720264,100.0,4.0,https://tripadvisor.ca/AttractionProductDetail-g155032-d11466052-Laurentian_Mountains_Day_Trip_From_Montreal-Montreal_Quebec.html,recommended_experiences
3441,3461,victoria_whale_watching_tour_by_zodiac,canada,british_columbia,vancouver_island,48.4255917,-123.3695807,114.45,4.5,https://tripadvisor.ca/AttractionProductDetail-g154945-d14103221-Victoria_Whale_Watching_Tour_by_Zodiac-Victoria_Victoria_Capital_Regional_District_Vancouver_Island_British_Columbia.html,recommended_experiences
3442,3462,mount_mamquam_and_alpine_lakes_seaplane_tour_from_vancouver,canada,british_columbia,vancouver,48.4241277,-123.3707833,369.0,4.5,https://tripadvisor.ca/AttractionProductDetail-g154943-d11448262-Mount_Mamquam_and_Alpine_Lakes_Seaplane_Tour_from_Vancouver-Vancouver_British_Columbia.html,recommended_experiences
3443,3463,quebec_city_dinner_cruise,canada,quebec,quebec_city,45.502452,-73.5523778,142.56,4.0,https://tripadvisor.ca/AttractionProductDetail-g155033-d11449231-Quebec_City_Dinner_Cruise-Quebec_City_Quebec.html,recommended_experiences
3444,3464,squamish_explorer_flightseeing_tour,canada,british_columbia,squamish,49.783335,-123.159769,162.75,5.0,https://tripadvisor.ca/AttractionProductDetail-g181771-d11763865-Squamish_Explorer_Flightseeing_Tour-Squamish_British_Columbia.html,recommended_experiences
3445,3465,jasper_city_sightseeing_tour,canada,alberta,canadian_rockies,51.1306919,-114.0066346,123.9,5.0,https://tripadvisor.ca/AttractionProductDetail-g154918-d11448312-Jasper_City_Sightseeing_Tour-Jasper_Jasper_National_Park_Alberta.html,recommended_experiences
3446,3466,vancouver_city_private_tour,canada,british_columbia,vancouver,,,141.75,5.0,https://tripadvisor.ca/AttractionProductDetail-g154943-d11448896-Vancouver_City_Private_Tour-Vancouver_British_Columbia.html,recommended_experiences
3447,3467,niagara_falls_evening_lights_day_trip_from_toronto,canada,ontario,toronto,43.6561507,-79.3842642,180.0,4.5,https://tripadvisor.ca/AttractionProductDetail-g155019-d11448317-Niagara_Falls_Evening_Lights_Day_Trip_from_Toronto-Toronto_Ontario.html,recommended_experiences
3448,3468,victoria_excursion_from_vancouver_by_helicopter_and_sea_plane,canada,british_columbia,vancouver,49.284751,-123.1394811,699.0,-1.0,https://tripadvisor.ca/AttractionProductDetail-g154943-d11894600-Victoria_Excursion_from_Vancouver_by_Helicopter_and_Sea_Plane-Vancouver_British_Columbia.html,recommended_experiences
3449,3469,banff_national_park_tour_with_a_small_group,canada,alberta,calgary,,,155.0,5.0,https://tripadvisor.ca/AttractionProductDetail-g154913-d11487355-Banff_National_Park_Tour_with_a_Small_Group-Calgary_Alberta.html,recommended_experiences
3450,3470,whistler_sasquatch_zipline,canada,british_columbia,whistler,50.113329,-122.954755,135.45,5.0,https://tripadvisor.ca/AttractionProductDetail-g154948-d11469513-Whistler_Sasquatch_Zipline-Whistler_British_Columbia.html,recommended_experiences
3451,3471,banff_national_park_guided_hike_with_lunch,canada,alberta,canadian_rockies,51.1775076,-115.5712711,109.2,5.0,https://tripadvisor.ca/AttractionProductDetail-g154911-d11449990-Banff_National_Park_Guided_Hike_with_Lunch-Banff_Banff_National_Park_Alberta.html,recommended_experiences
3452,3472,vancouver_island_cycling_tour_including_lunch_and_wine_tasting,canada,british_columbia,vancouver,49.2914718,-123.142404,204.5,5.0,https://tripadvisor.ca/AttractionProductDetail-g154943-d11956079-Vancouver_Island_Cycling_Tour_including_Lunch_and_Wine_Tasting-Vancouver_British_Columbia.html,recommended_experiences
3453,3473,montreal_dinner_cruise,canada,quebec,montreal,45.502452,-73.5523778,142.56,4.0,https://tripadvisor.ca/AttractionProductDetail-g155032-d11449229-Montreal_Dinner_Cruise-Montreal_Quebec.html,recommended_experiences
3454,3474,60-minute_deluxe_horse-drawn_carriage_tour,canada,british_columbia,vancouver_island,48.420724,-123.3712539,215.0,5.0,https://tripadvisor.ca/AttractionProductDetail-g154945-d14103652-60_Minute_Deluxe_Horse_Drawn_Carriage_Tour-Victoria_Victoria_Capital_Regional_District_Vancouver_Island_British_Columbia.html,recommended_experiences
3455,3475,undiscovered_niagara_wine_country_tour,canada,ontario,niagara_falls,,,149.0,5.0,https://tripadvisor.ca/AttractionProductDetail-g154998-d11991439-Undiscovered_Niagara_Wine_Country_Tour-Niagara_Falls_Ontario.html,recommended_experiences
3456,3476,blackcomb_glacier_safari_by_jeep_4x4,canada,british_columbia,whistler,50.1133762,-122.954259,145.95,5.0,https://tripadvisor.ca/AttractionProductDetail-g154948-d11467897-Blackcomb_Glacier_Safari_by_Jeep_4x4-Whistler_British_Columbia.html,recommended_experiences
3457,3477,montreal_food_truck_tour_by_bike,canada,quebec,montreal,,,159.83,5.0,https://tripadvisor.ca/AttractionProductDetail-g155032-d11453871-Montreal_Food_Truck_Tour_by_Bike-Montreal_Quebec.html,recommended_experiences
3458,3478,1-_or_2-hour_horseback_ride_in_pemberton,canada,british_columbia,whistler,50.3613164,-122.8502758,82.95,5.0,https://tripadvisor.ca/AttractionProductDetail-g154948-d11455566-1_or_2_Hour_Horseback_Ride_in_Pemberton-Whistler_British_Columbia.html,recommended_experiences
3459,3479,45-minute_beacon_hill_park_carriage_tour,canada,british_columbia,vancouver_island,48.4204,-123.3710615,165.0,3.5,https://tripadvisor.ca/AttractionProductDetail-g154945-d14103198-45_Minute_Beacon_Hill_Park_Carriage_Tour-Victoria_Victoria_Capital_Regional_District_Vancouver_Island_British_Columbia.html,recommended_experiences
3460,3481,squamish_cheakamus_white-water_rafting,canada,british_columbia,squamish,49.749151,-123.133378,120.74,5.0,https://tripadvisor.ca/AttractionProductDetail-g181771-d11463888-Squamish_Cheakamus_White_Water_Rafting-Squamish_British_Columbia.html,recommended_experiences
3461,3482,north_van_shipyards_district_food_tour,canada,british_columbia,vancouver,49.2859174,-123.1138245,73.0,5.0,https://tripadvisor.ca/AttractionProductDetail-g154943-d11487373-North_Van_Shipyards_District_Food_Tour-Vancouver_British_Columbia.html,recommended_experiences
3462,3483,private_wine_and_chocolate_tour_in_niagara_wine_region,canada,ontario,niagara_falls,,,165.0,5.0,https://tripadvisor.ca/AttractionProductDetail-g154998-d12009944-Private_Wine_and_Chocolate_Tour_in_Niagara_Wine_Region-Niagara_Falls_Ontario.html,recommended_experiences
3463,3484,the_pork_and_bacon_walking_food_tour_of_toronto's_hogtown_history,canada,ontario,toronto,,,98.0,5.0,https://tripadvisor.ca/AttractionProductDetail-g155019-d11463012-The_Pork_and_Bacon_Walking_Food_Tour_of_Toronto_s_Hogtown_History-Toronto_Ontario.html,recommended_experiences
3464,3485,whistler_wilderness_adventure_snowmobile_tour,canada,british_columbia,whistler,50.1132325,-122.9562256,159.0,5.0,https://tripadvisor.ca/AttractionProductDetail-g154948-d11477644-Whistler_Wilderness_Adventure_Snowmobile_Tour-Whistler_British_Columbia.html,recommended_experiences
3465,3486,half-day_yukon_snowshoeing_adventure,canada,yukon,whitehorse,60.7227415,-135.0558791,135.45,4.0,https://tripadvisor.ca/AttractionProductDetail-g155047-d11771838-Half_Day_Yukon_Snowshoeing_Adventure-Whitehorse_Yukon.html,recommended_experiences
3466,3487,4-hour_eagle_viewing_river_float_trip_from_squamish_with_lunch,canada,british_columbia,squamish,49.749151,-123.133378,125.99,5.0,https://tripadvisor.ca/AttractionProductDetail-g181771-d12942734-4_Hour_Eagle_Viewing_River_Float_Trip_From_Squamish_with_Lunch-Squamish_British_Columbia.html,recommended_experiences
3467,3488,squamish_elaho_white-water_rafting,canada,british_columbia,squamish,49.749151,-123.133378,173.24,5.0,https://tripadvisor.ca/AttractionProductDetail-g181771-d11463887-Squamish_Elaho_White_Water_Rafting-Squamish_British_Columbia.html,recommended_experiences
3468,3489,heritage_park_general_admission,canada,alberta,calgary,,,11.5,4.5,https://tripadvisor.ca/AttractionProductDetail-g154913-d11454617-Heritage_Park_General_Admission-Calgary_Alberta.html,recommended_experiences
3469,3490,niagara_adventure_beach_horseback_ride,canada,ontario,things_to_do_in_port_colborne,42.888361,-79.3229186,90.4,4.5,https://tripadvisor.ca/AttractionProductDetail-g154979-d11995004-Niagara_Falls_Horseback_Riding-Ontario.html,recommended_experiences
3470,3491,"half_day_swirl,_sip_&_savour_wine_tour",canada,ontario,niagara_falls,43.0618004,-79.1214261,35.0,4.5,https://tripadvisor.ca/AttractionProductDetail-g154998-d14038223-Half_Day_Swirl_Sip_Savour_Wine_Tour-Niagara_Falls_Ontario.html,recommended_experiences
3471,3492,niagara-on-the-lake_wine_tasting_tour_with_cheese_from_niagara_falls,canada,ontario,niagara_falls,43.2541511,-79.0854685,100.57,5.0,https://tripadvisor.ca/AttractionProductDetail-g154998-d11480281-Niagara_on_the_Lake_Wine_Tasting_Tour_with_Cheese_from_Niagara_Falls-Niagara_Falls_Ontario.html,recommended_experiences
3472,3493,montreal's_underground_city_indoor_tour,canada,quebec,montreal,45.527218,-73.573048,65.0,5.0,https://tripadvisor.ca/AttractionProductDetail-g155032-d11992640-Montreal_s_Underground_City_Indoor_Tour-Montreal_Quebec.html,recommended_experiences
3473,3494,beyond_the_bagel:_montreal_jewish_food_walking_tour,canada,quebec,montreal,45.5169489,-73.579716,85.0,5.0,https://tripadvisor.ca/AttractionProductDetail-g155032-d11466092-Beyond_the_Bagel_Montreal_Jewish_Food_Walking_Tour-Montreal_Quebec.html,recommended_experiences
3474,3495,lake_louise_night_snowshoe_tour,canada,alberta,canadian_rockies,51.4419206,-116.1621717,59.0,5.0,https://tripadvisor.ca/AttractionProductDetail-g154911-d11473572-Lake_Louise_Night_Snowshoe_Tour-Banff_Banff_National_Park_Alberta.html,recommended_experiences
3475,3496,walking_tour_of_niagara-on-the-lake_historic_district,canada,ontario,niagara_falls,43.6528527,-79.3692322,25.0,5.0,https://tripadvisor.ca/AttractionProductDetail-g154998-d11460723-Walking_Tour_of_Niagara_on_the_Lake_Historic_District-Niagara_Falls_Ontario.html,recommended_experiences
3476,3497,niagara_lakefront_cellar_tour_and_wine_tasting,canada,ontario,niagara_falls,,,35.0,4.5,https://tripadvisor.ca/AttractionProductDetail-g154998-d12812730-Niagara_Lakefront_Cellar_Tour_and_Wine_Tasting-Niagara_Falls_Ontario.html,recommended_experiences
3477,3498,montreal_shore_excursion:_pre-_or_post-cruise_guided_sightseeing_tour_of_montreal,canada,quebec,montreal,45.5001458,-73.5720264,56.0,3.5,https://tripadvisor.ca/AttractionProductDetail-g155032-d11458890-Montreal_Shore_Excursion_Pre_or_Post_Cruise_Guided_Sightseeing_Tour_of_Montreal-Montreal_Quebec.html,recommended_experiences
3478,3499,full-day_vancouver_to_victoria_tour_by_ferry,canada,british_columbia,vancouver,49.2869235,-123.12216,320.0,4.0,https://tripadvisor.ca/AttractionProductDetail-g154943-d12724565-Full_Day_Vancouver_to_Victoria_Tour_by_Ferry-Vancouver_British_Columbia.html,recommended_experiences
3479,3500,3_days_tour_fall_color_in_yukon_from_whitehorse,canada,yukon,whitehorse,60.8151378,-135.2986155,650.0,5.0,https://tripadvisor.ca/AttractionProductDetail-g155047-d12650862-3_Days_Tour_Fall_Color_in_Yukon_from_Whitehorse-Whitehorse_Yukon.html,recommended_experiences
3480,3501,mountain_lakes_and_waterfalls_day_trip_from_calgary,canada,alberta,calgary,51.1306919,-114.0066346,294.0,5.0,https://tripadvisor.ca/AttractionProductDetail-g154913-d11448308-Mountain_Lakes_and_Waterfalls_Day_Trip_from_Calgary-Calgary_Alberta.html,recommended_experiences
3481,3502,whistler_day_trip_by_seaplane_from_vancouver,canada,british_columbia,vancouver,48.4241277,-123.3707833,409.0,4.5,https://tripadvisor.ca/AttractionProductDetail-g154943-d11481200-Whistler_Day_Trip_by_Seaplane_from_Vancouver-Vancouver_British_Columbia.html,recommended_experiences
3482,3503,columbia_icefield_tour_including_the_glacier_skywalk_from_calgary,canada,alberta,calgary,51.1306919,-114.0066346,380.1,4.5,https://tripadvisor.ca/AttractionProductDetail-g154913-d11448307-Columbia_Icefield_Tour_including_the_Glacier_Skywalk_from_Calgary-Calgary_Alberta.html,recommended_experiences
3483,3504,shore_excursion:_prince_edward_island_and_anne_of_green_gables,canada,prince_edward_island,things_to_do_in_prince_edward_island,,,470.0,5.0,https://tripadvisor.ca/AttractionProductDetail-g155022-d12720418-Shore_Excursion_Prince_Edward_Island_and_Anne_of_Green_Gables-Prince_Edward_Island.html,recommended_experiences
3484,3505,full-day_cheakamus_rafting_and_sea_to_sky_gondola_combo_from_vancouver,canada,british_columbia,vancouver,49.749151,-123.133378,205.79,5.0,https://tripadvisor.ca/AttractionProductDetail-g154943-d12873711-Full_Day_Cheakamus_Rafting_and_Sea_to_Sky_Gondola_Combo_from_Vancouver-Vancouver_British_Columbia.html,recommended_experiences
3485,3506,private_tour:_day_trip_from_vancouver_to_whistler,canada,british_columbia,vancouver,49.2869235,-123.12216,350.0,4.5,https://tripadvisor.ca/AttractionProductDetail-g154943-d11461178-Private_Tour_Day_Trip_from_Vancouver_to_Whistler-Vancouver_British_Columbia.html,recommended_experiences
3486,3507,niagara_falls_canada_tour_from_niagara_usa,united_states,new_york_(ny),niagara_falls,43.082352,-79.041138,156.7,5.0,https://tripadvisor.ca/AttractionProductDetail-g48261-d12478122-Niagara_Falls_Canada_Tour_from_Niagara_USA-Niagara_Falls_New_York.html,recommended_experiences
3487,3508,sunwapta_challenge_whitewater_rafting:_class_iii_rapids,canada,alberta,canadian_rockies,52.8740887,-118.081698,111.38,5.0,https://tripadvisor.ca/AttractionProductDetail-g154918-d11463967-Sunwapta_Challenge_Whitewater_Rafting_Class_III_Rapids-Jasper_Jasper_National_Park_Alberta.html,recommended_experiences
3488,3509,whales_&_fly:_whale_watching_from_vancouver_to_victoria_&_return_seaplane_flight,canada,british_columbia,vancouver,48.4227209,-123.3689786,447.57,5.0,https://tripadvisor.ca/AttractionProductDetail-g154943-d12592660-Whales_Fly_Whale_Watching_from_Vancouver_to_Victoria_Return_Seaplane_Flight-Vancouver_British_Columbia.html,recommended_experiences
3489,3510,vancouver_to_victoria_by_seaplane_and_ferry,canada,british_columbia,vancouver,48.4241277,-123.3707833,289.0,4.5,https://tripadvisor.ca/AttractionProductDetail-g154943-d11448264-Vancouver_to_Victoria_by_Seaplane_and_Ferry-Vancouver_British_Columbia.html,recommended_experiences
3490,3511,full-day_prince_edward_county_wine_tour_with_lunch,canada,ontario,toronto,,,425.0,5.0,https://tripadvisor.ca/AttractionProductDetail-g155019-d11485875-Full_Day_Prince_Edward_County_Wine_Tour_with_Lunch-Toronto_Ontario.html,recommended_experiences
3491,3512,private_tour_of_niagara_falls_with_hornblower_boat_cruise,canada,ontario,niagara_falls,43.6837428,-79.5929134,995.0,5.0,https://tripadvisor.ca/AttractionProductDetail-g154998-d11485119-Private_Tour_of_Niagara_Falls_with_Hornblower_Boat_Cruise-Niagara_Falls_Ontario.html,recommended_experiences
3492,3513,luxury_bus_tour_of_niagara_falls_with_hornblower_cruise_from_toronto,canada,ontario,toronto,,,170.0,4.5,https://tripadvisor.ca/AttractionProductDetail-g155019-d11446317-Luxury_Bus_Tour_of_Niagara_Falls_with_Hornblower_Cruise_from_Toronto-Toronto_Ontario.html,recommended_experiences
3493,3514,toronto_inner_harbour_and_island_cruise,canada,ontario,toronto,,,29.5,4.5,https://tripadvisor.ca/AttractionProductDetail-g155019-d11449289-Toronto_Inner_Harbour_and_Island_Cruise-Toronto_Ontario.html,recommended_experiences
3494,3515,private_tour:_whistler_day_trip_from_vancouver,canada,british_columbia,vancouver,,,252.0,5.0,https://tripadvisor.ca/AttractionProductDetail-g154943-d11448899-Private_Tour_Whistler_Day_Trip_from_Vancouver-Vancouver_British_Columbia.html,recommended_experiences
3495,3516,small-group_annapolis_valley_wine_and_food_tour_from_halifax,canada,nova_scotia,halifax_region,44.987681,-64.138963,160.0,5.0,https://tripadvisor.ca/AttractionProductDetail-g154976-d11452448-Small_Group_Annapolis_Valley_Wine_and_Food_Tour_from_Halifax-Halifax_Halifax_Region_Nova_Scotia.html,recommended_experiences
3496,3517,maligne_lake_cruise,canada,alberta,canadian_rockies,51.1306919,-114.0066346,82.95,5.0,https://tripadvisor.ca/AttractionProductDetail-g154918-d11484557-Maligne_Lake_Cruise-Jasper_Jasper_National_Park_Alberta.html,recommended_experiences
3497,3518,howe_sound_sea_safari_cruise,canada,british_columbia,vancouver,,,97.65,5.0,https://tripadvisor.ca/AttractionProductDetail-g154943-d11448314-Howe_Sound_Sea_Safari_Cruise-Vancouver_British_Columbia.html,recommended_experiences
