attraction_id,attraction,description,duration,images
2069,https://tripadvisor.ca/AttractionProductDetail-g154914-d11464790-4_Day_Bicycle_Tour_through_Canadian_Rockies-Edmonton_Alberta.html,"Experience the Canadian Rockies by bike during this four-day, guided, cycling tour from Jasper to Lake Louise that includes accommodations, meals, van support, and airport transfer. Set off with your small group to ascend the mountains and ride along the stunning Icefields Parkway taking breaks for photos and meals. Pass silently by the Columbia Icefields, Bow Lake, Lake Louise making your way triumphantly into the mountain town of Banff.",4 days,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/6f/57/31.jpg"");"
2071,https://tripadvisor.ca/AttractionProductDetail-g154943-d11470302-Vancouver_Bike_Tour_with_Beers_and_Bites-Vancouver_British_Columbia.html,"Discover Vancouver’s beer scene and culture on this 3-hour guided bike tour. Stop at three breweries, located in Mount Pleasant (aka Brewery Creek), East Vancouver’s industrial district and the historic Settlement Building. Enter beervana as you sample nine beers with carefully paired food, including a delicious brunch. Cycle away with a newfound knowledge of Vancouver’s craft beers and perhaps a growler too. This small-group tour is limited to 12 people, ensuring a more memorable experience.",3h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/07/82/b7/9e.jpg"");"
2076,https://tripadvisor.ca/AttractionProductDetail-g155019-d11470485-Toronto_Islands_Morning_Bike_Tour-Toronto_Ontario.html,"Get to know Toronto on this guided, 3.5-hour, morning bike tour. Explore the Toronto Islands, the largest car-free community in North America. Get to know this unique neighborhood through sights and stories and enjoy breathtaking views of Toronto’s skyline from across the Inner Harbour. Enjoy a panoramic view of the city while visiting landmark locations like the Gibraltar Point Lighthouse and the Royal Canadian Yacht Club. Use of a bike and helmet, plus snacks are included.",3h 30m,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/07/6f/d0/c1.jpg"");"
2078,https://tripadvisor.ca/AttractionProductDetail-g155032-d11467949-Old_Montreal_Walking_Tour-Montreal_Quebec.html,"In this walkable city, don’t miss the opportunity to explore both east and west Old Montreal on foot. Follow a guide to hidden courtyards, away from the typical tourist routes. Get acquainted with city history at public squares like Place Royale, Jacques-Cartier, and d’Armes. Pass by Old Port’s renovated warehouses and stroll Rue de la Commune.",1h 30m,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/0a/ad/e8/65.jpg"");"
2082,https://tripadvisor.ca/AttractionProductDetail-g155033-d14121288-Quebec_City_Private_Walking_Tour_The_History_of_Quebec_and_Canada-Quebec_City_Quebec.html,"Winding streets and cobblestone lanes mean Quebec City is best explored on foot, and this private walking tour is designed to take in the city’s most fascinating history, from the stone fortifications to cliff-top battlefields. If you’re looking for a deep dive into Quebec history, opting for private tour ensures you’ll have plenty of time to ask questions and discuss without ever being rushed by a group itinerary.",90–180 minutes,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/71/e6/55.jpg"");"
2083,https://tripadvisor.ca/AttractionProductDetail-g154918-d14124585-Ultimate_Jasper_Interpretive_Nature_Walk-Jasper_Jasper_National_Park_Alberta.html,"Home to a diverse range of native Canadian wildlife, the Jasper National Park boasts shimmering glacial lakes, dense old-growth forests, and jagged mountain peaks—and the only way to truly appreciate its majesty is on foot. During this adventurous hiking tour, follow your guide through the park and enjoy an intimate brush with the Canadian wilderness. Along the way, spot wild beavers, eagles, and moose in their natural habitat.",3h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/71/42/b5.jpg"");"
2087,https://tripadvisor.ca/AttractionProductDetail-g154998-d12720267-Niagara_Falls_Open_Top_Jet_Boat_Ride-Niagara_Falls_Ontario.html,"Speed across the churning Niagara Whirlpool aboard a jet boat that can skim over the surface. Prepare to get wet on the adventurous boat ride, which is a high-adrenaline alternative to slower sightseeing boats. You’ll see a side of Niagara Falls that many visitors miss, from big waves to swirling water.",45m,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/ee/ab/bb.jpg"");"
2089,https://tripadvisor.ca/AttractionProductDetail-g154911-d11448056-Kicking_Horse_River_Whitewater_Rafting-Banff_Banff_National_Park_Alberta.html,"Experience the thrills and beauty of the Kicking Horse River on a white water rafting trip suited for all adrenaline junkies (ages 12 and up), regardless of previous rafting experience. This half-day trip is conveniently located close to Banff and Lake Louise (hotel pickup is available). Plus, morning and afternoon start times make it easy to fit the trip into your busy vacation schedule.",4h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/70/7f/63.jpg"");"
2090,https://tripadvisor.ca/AttractionProductDetail-g154922-d11471696-Riverside_Rafting_on_Clearwater_River_in_Wells_Gray_Park-British_Columbia.html,"Plunge into a rugged landscape of white water and wilderness with a river rafting experience in B.C.’s Wells Gray Park. Launch into the pristine Clearwater River to hit a series of exciting rapids and chutes, where explosive Class III features send up churning waves and breaking crests. Slip into the water between heart-pounding white water, and soak up the serenity of British Columbia’s stunning interior.",3h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/fc/3b/cd.jpg"");"
2091,https://tripadvisor.ca/AttractionProductDetail-g154918-d11472557-Wild_Current_Canoe_Adventure_at_Pyramid_Lake-Jasper_Jasper_National_Park_Alberta.html,"Experience the natural beauty of Jasper National Park by gently paddling a canoe on Pyramid Lake. Local outfitters guide couples, families, or small groups across the stunning blue-green water of the mountain lake. The seasoned eyes of the guides can help point out local wildlife hidden in the trees along the lakeshore.",3h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/07/01/38/db.jpg"");"
2092,https://tripadvisor.ca/AttractionProductDetail-g154911-d11483895-1_5_Hour_Banff_National_Park_Canoe_Tour-Banff_Banff_National_Park_Alberta.html,"Get a different view of Banff National Park on a canoe tour along the scenic Bow River. Traveling by canoe lets you get out in nature and see wildlife up close without the exertion of hiking. Plus, the big canoe enables your whole group to be together in one place rather than being split up into smaller canoes. This makes it ideal for families with small children.",1h 30m,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/70/7f/67.jpg"");"
2094,https://tripadvisor.ca/AttractionProductDetail-g154918-d11478761-Athabasca_River_Canyon_Morning_Run-Jasper_Jasper_National_Park_Alberta.html,"If you want to introduce your family to the thrills of whitewater rafting, look no further than this Athabasca River rafting adventure that's designed for all skill levels. Begin by donning your included safety gear, and head down the river as your guide introduces you to the joys of whitewater rafting. Along the way, cruise the Class II rapids, and enjoy the spectacular views of Jasper National Park.",3h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/0b/3c/06/2e.jpg"");"
2095,https://tripadvisor.ca/AttractionProductDetail-g154918-d11468723-Jasper_Rafting_Athabasca_Canyon_Run-Jasper_Jasper_National_Park_Alberta.html,Bring the whole family along on this moderately challenging—yet totally fun—river rafting excursion down the Athabasca Valley in Jasper National Park. Join a guide in an 8-person raft for a multi-rapid run down the Athabasca River Canyon for a trip challenging enough to be counted as an adventure but relaxing enough for you to enjoy the beautiful canyon scenery along the way.,3h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/0b/3c/55/3b.jpg"");"
2096,https://tripadvisor.ca/AttractionProductDetail-g154948-d11454621-Whistler_White_Water_Rafting-Whistler_British_Columbia.html,"Add some adrenaline to your Whistler vacation and discover the beauty of the Pacific Northwest on this choose-your-own-adventure whitewater rafting excursion. Choose from a Class II or III float along the Green River, while experienced riders may opt for more intense rapids on the Elaho-Squamish River. With an expert guide, learn whitewater technique and embrace the rush of splashing through Whistler’s pristine waterways.",2h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/0b/c4/91/9f.jpg"");"
2111,https://tripadvisor.ca/AttractionProductDetail-g155025-d16795628-Rafting_trip_with_the_family_Quebec_City-Quebec.html,"The summer outdoor base for a memorable experience! Established at the outlet of the famous Rapids Tewkesbury section on the Jacques-Cartier River, its programming will please the tastes of everyone. Discover a quieter section of the fabulous Jacques-Cartier River with your family and friends, accompanied by a tour guide who will reveal all the secrets of the river. There is no fast on this section, ideal to make the trek safe and accessible to all, your children will be delighted to play in the water aware of the descent! This experience offers you:
- Rafting trip of 2 hours for 4 people (2 adults and 2 children) with an experienced guide
- BBQ dinner (Burgers and pasta salad)
- Wetsuits
- Snacks
- 4 drinks (alcoholic and non-alcoholic)
- Towels",2–6 hours,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/07/20/6f/fc.jpg"");"
2117,https://tripadvisor.ca/AttractionProductDetail-a_partner.Viator-a_product.127043P1,"Enjoy rapids and mountain views with friends or family guided by well-certified guides. Full wetsuits, including wetsuit jackets are provided. Water guns are available on the trip if you want to have extra fun. Suitable for beginners as well as family with teenagers. All equipment, shuttle and snacks are included.",4h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/0a/67/55/1a.jpg"");"
2118,https://tripadvisor.ca/AttractionProductDetail-a_partner.Viator-a_product.127043P2,"Performed in a hilarious improv style, our crazy Captain and First-Mate (theatre students) will have you in stitches and the little ones bedazzled, while our licensed raft guides safely navigate the raft. The experience lasts 2.5 hours and includes a 1-hour float on a calm section of the Columbia River, just outside of Revelstoke. PFDs (lifejackets) & water resistant tops / pants are provided. Little pirates get bandannas and face-painting, plus they take home the props: a foam dagger, a velvet bag of gems and gold coins, and an official Pirate Certificate. PLUS free photos! ",2h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/07/2c/5d/29.jpg"");"
2120,https://tripadvisor.ca/AttractionProductDetail-g154911-d11450000-Kananaskis_River_Rafting_Adventure-Banff_Banff_National_Park_Alberta.html,"Enjoy an introduction to the fun of whitewater rafting on an idyllic stretch of the Kananaskis River during this afternoon excursion that’s perfect for families and groups. During your rafting trip along the pristine waterways of the Kananaskis River, scout for local wildlife and enjoy the unrivaled beauty of the Canadian wilderness. This tour includes optional pickup from select hotels in Banff and Canmore, an experienced river guide, all equipment, and a free digital photo of your rafting adventure.",4h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/71/3b/2d.jpg"");"
2122,https://tripadvisor.ca/AttractionProductDetail-g155032-d11482565-Rouge_River_Classic_Whitewater_Rafting_Package-Montreal_Quebec.html,"Get the full Rouge River experience during this full-day rafting trip from Montreal. Shoot the waves, drops, and ledges under the supervision of an expert guide, with all equipment provided. Tour also includes lunch, a steak or salmon dinner, and a photo and video presentation.",4h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/77/93/e1.jpg"");"
2124,https://tripadvisor.ca/AttractionProductDetail-g154967-d11456136-Three_Sisters_Sea_Kayaking_Day_Tour-Nova_Scotia.html,"Nova Scotia’s Cape Chignecto Provincial Park is famous for its towering cliffs, rugged coastline, and the Three Sisters—towering stone spires located just offshore. On this sea kayaking tour, see the landmark up close, learn about the park’s geological history from your guide, and experience one of the world’s most drastic tide changes. Pack light, as all safety equipment is included, and refuel with a picnic lunch on the beach.",6h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/07/04/71/5d.jpg"");"
2126,https://tripadvisor.ca/AttractionProductDetail-g154948-d11482550-River_of_Golden_Dreams_Canoe_Tour_in_Whistler-Whistler_British_Columbia.html,"This 3-hour summertime paddle from Whistler takes you on an enchanting canoe journey from Alta Lake to Green Lake. Alta Creek is also known as the River of Golden Dreams, as it boasts gorgeous scenery of British Columbia. Wildflower-lined banks, old-growth forests and local wildlife are all part of your passing tableaux. Bonus: Round-trip transport from the Carleton Lodge is included.",3h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/0a/f8/c3/59.jpg"");"
2129,https://tripadvisor.ca/AttractionProductDetail-g154922-d11478240-Full_Day_Thompson_River_Paddle_Rafting_with_Lunch-British_Columbia.html,"Navigate the rapids during this full-day whitewater rafting trip on British Columbia's Thompson River. The first part of the journey runs through roughly 12.5 miles (20 kilometers) of desert-like scenery with sage brush and cacti. Following lunch, you’ll tackle the world-renowned “Devil's Gorge” with a stretch of seven continuous rapids, eventually ending at the confluence of the Thompson and Fraser Rivers in the village of Lytton.",6h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/7b/16/87.jpg"");"
2130,https://tripadvisor.ca/AttractionProductDetail-g181771-d11463888-Squamish_Cheakamus_White_Water_Rafting-Squamish_British_Columbia.html,"Experience the best of the rugged Canadian wilderness and indulge your sense of adventure on this 3-hour Squamish and Cheakamus River white-water rafting trip. Following a full safety briefing, pull on your helmet and safety gear, grab your paddle and hop aboard your raft. Then, challenge yourself against the swirling rapids of the mighty Cheakamus River with your guide. During your 1.5-hour descent, paddle hard through the winding turns of the class I and II rapids, and keep an eye on the riverbanks for native bears, beavers, deer and eagles.",3h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/0b/bc/8a/3c.jpg"");"
2131,https://tripadvisor.ca/AttractionProductDetail-g154932-d11470499-Catch_A_Wave_Rafting_Trip_on_the_Clearwater_River-Kamloops_British_Columbia.html,"Experience the excitement of a rafting adventure on this guided, 3-hour excursion. Choose from a morning or afternoon departure time, then ride along the Clearwater River in Wells Gray Provincial Park, located in east-central British Columbia, Canada. This family adventure, entitled ‘Catch a Wave,’ challenges Class II rapids, perfect for ages seven and up. Ride the waves and see the local wildlife, waterfalls and wilderness along the way. All the necessary rafting equipment plus light refreshments and snacks are included.",3h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/74/99/8e.jpg"");"
2134,https://tripadvisor.ca/AttractionProductDetail-g181771-d11463887-Squamish_Elaho_White_Water_Rafting-Squamish_British_Columbia.html,"Enjoy hair-raising adventure in the wilds of Canada on this 5.5-hour Elaho River white-water rafting adventure from Squamish. Hop aboard your bus and travel to the banks of the Elaho River, deep in the mighty Squamish Valley. Then, pull on your safety gear, grab your paddle and take to the waves. Challenge yourself against the river’s winding twists and turns as your guide navigates you through the choppy class III-IV rapids. During your 3-hour descent, explore British Columbia’s breathtaking wilderness and watch the riverbanks for native bears, beavers and deer.",5h 30m,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/0b/bc/8a/20.jpg"");"
2135,https://tripadvisor.ca/AttractionProductDetail-g154943-d12666971-Sea_Safari_Tour_from_Vancouver-Vancouver_British_Columbia.html,"Leave the bustle of Vancouver for an evening on the water with the local wildlife for company. The rigid inflatable watercraft provides a comfortable ride as you circle the sound, located beside one of the southernmost fjords north of the equator. The tour takes you around many of the islands of Howe Sound, and gives you views of wild life in their natural habitat.",2h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/07/25/15/3c.jpg"");"
2137,https://tripadvisor.ca/AttractionProductDetail-g154945-d14163428-3_Hour_Swartz_Bay_Kayak_Tour_and_Restaurant_Lunch-Victoria_Victoria_Capital_Regional_District_Vancouver_Island_British_Columbia.html,"This afternoon kayaking tour is an intimate way to explore the scenic coastline of Swartz Bay and the surrounding Gulf Islands. Your guide offers paddling instruction to first-timers in a small group limited to six, and the tranquil waters are ideal for spotting wildlife. A restaurant lunch voucher at Canoe Cove Joe's offers prime views while you fuel up.",3h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/cf/13/f7.jpg"");"
2138,https://tripadvisor.ca/AttractionProductDetail-g154945-d14103481-Kayak_Tour_of_Gulf_Islands-Victoria_Victoria_Capital_Regional_District_Vancouver_Island_British_Columbia.html,"Surrounded by snow-capped peaks, the Gulf Islands’ waters are teeming with marine life—but seeing the best of the islets by boat is a challenge. On this tour, paddle through the marine wilderness by kayak with your guide, and admire uninterrupted views over the Saanich Peninsula scenery. With kayak rental and safety equipment included, spot native wildlife and see the best of the Vancouver Island scenery from the waves.",2h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/09/8f/36/89.jpg"");"
2141,https://tripadvisor.ca/AttractionProductDetail-g155019-d12466001-3_Day_Grotto_Tour_to_Bruce_Peninsula-Toronto_Ontario.html,"On this 3-day tour to the Bruce Peninsula from Toronto, discover grottos, shipwrecks and adventure. Hike the famous Bruce Trail and visit Flowerpot Island. Explore Greig’s Caves, swim through an underwater tunnel and enjoy a glass-bottom boat ride. Canoe, kayak, paddleboard and speed along in a jet boat, before you wind down and relax on the beautiful Sauble beach on Lake Huron. Two nights of accommodation and some meals are included on this small-group, limited to 10 people, to one of Ontario’s most stunning locations.",3 days,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/70/0c/f1.jpg"");"
2142,https://tripadvisor.ca/AttractionProductDetail-g154918-d11463967-Sunwapta_Challenge_Whitewater_Rafting_Class_III_Rapids-Jasper_Jasper_National_Park_Alberta.html,"Take on the Class II and Class III white-water rapids of the Sunwapta River with a 4-hour rafting adventure from Jasper, following the dramatic Endless Chain Ridge through Jasper National Park. You’ll paddle alongside an experienced river guide, splashing over an 8-mile (13-km) stretch of fun rapids. This 4-hour whitewater rafting trip includes all necessary equipment and instruction, as well as round-trip transport from a central location in Jasper.",4h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/6e/f3/6a.jpg"");"
2145,https://tripadvisor.ca/AttractionProductDetail-g154943-d11462955-Vancouver_Snorkel_and_Kayak_Adventure_Snorkel_with_Seals-Vancouver_British_Columbia.html,"Trade the bustle of the city for a trip into British Columbia’s spectacular wilderness on this half-day tour by boat. Make your own way to the departure point on Horseshoe Bay, hop on your vessel, and set off. Your destination is Howe Sound's Pam Rocks, where you discover harbor seals and wild nature. If you select the kayaking-and-snorkeling option, you can get an even closer look at the scenery. Light, on-board refreshments are also included.",5h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/07/a7/25/ec.jpg"");"
2146,https://tripadvisor.ca/AttractionProductDetail-g154962-d11469280-Trinity_Tow_N_Go_Kayak_Tour-Newfoundland_and_Labrador.html,"Imagine kayaking past icebergs, nesting puffins, and maybe even beside dolphins or a whale in the waters off Newfoundland. This tour could make that your reality. Have your kayak towed out off the coast, then kayak along the shore with your guide. The route will be varied for each trip, based on wildlife sightings, the state of the ocean, and each paddlers comfort and ability.",4h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/6b/81/0b.jpg"");"
2147,https://tripadvisor.ca/AttractionProductDetail-g154918-d11451468-Whitewater_Rafting_on_Jasper_s_Fraser_River-Jasper_Jasper_National_Park_Alberta.html,"Keep an eye out for wildlife and spawning salmon on this exhilarating ride down Jasper's mighty Fraser River. The Canadian Rockies scenery is awe-inspiring on this heart-pumping, whitewater rafting tour down Class 3 rapids.",5h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/0f/ad/cb/ed.jpg"");"
2149,https://tripadvisor.ca/AttractionProductDetail-g154922-d11478243-Hell_s_Gate_Full_Day_Whitewater_Rafting_Trip_with_Lunch-British_Columbia.html,"We had an awesome afternoon power rafting down the Fraser! Tayla (spelling?) was our guide, and she was very personable and had some good stories about the area during the chiller parts of the ride. We hit about 6 or 7 rapids I think, with the more memorable ones being Hell's Gate and definitely Sailor Bar. You will definitely get soaked with Sailor Bar, and Tayla was very considerate to ask people to rotate their seats so that everyone got a chance to be at the front of the raft if they wanted to. We probably went back and went through Sailor Bar 6 times or more! It was a great way to end the trip. When not hitting the rapids, the canyon is a constant beautiful backdrop, so lay back on the raft and enjoy the views!

All the staff we came across, from ""check in"" to the end of the day were all super friendly, helpful and patient with our questions, which I'm sure they get over and over again.

We were given wind jackets and pants, as well as a lifejacket of course, which was really convenient if you don't have that kind of gear yourself. They also supplied dry bags for us to put our dry clothes in so that we would have dry clothes to change in to at the end of the trip.

Small touches, like supplying us with ice cold water at the end of the trip, were much appreciated and thoughtful.

My only suggestion/idea for improvement would be to look into whether it is possible to have the lunch sandwiches pre-made by the kitchen staff at the resort the morning of, as opposed to prepping a sandwich station during the trip. Just seems like it would save some time.

All in all, an awesome trip with friends. I would definitely go through Kumsheen again for the other rafting options.",7h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/7b/29/2a.jpg"");"
2150,https://tripadvisor.ca/AttractionProductDetail-g154911-d11448057-Kicking_Horse_River_Rafting_Family_Adventure_Including_BBQ_Lunch-Banff_Banff_National_Park_Alberta.html,"Brave the fun but relatively calm waters of the Kicking Horse River on this rafting expedition, catered specifically for families with younger children. Join your guide on the leisurely Class 1 and Class 2 rapids found along a stretch of this premier rafting river, before taking a break for a BBQ lunch and some beach volleyball. Your excursion also includes all rafting equipment plus an optional hotel pickup and drop-off from Canmore, Banff or Lake Louise. 

Please note: This is a family trip for families with children aged 6 - 11 years.",3h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/70/7f/65.jpg"");"
2151,https://tripadvisor.ca/AttractionProductDetail-g181771-d13969480-Elaho_Whitewater_Experience-Squamish_British_Columbia.html,"Get an adrenaline rush as you crash through the rapids on a whitewater rafting trip. This tour from Whistler or Squamish is an exhilarating full day adventure. Raft a class 3-4 river in an unspoiled wilderness setting through the Squamish Valley. Enjoy exciting rapids, towering waterfalls, lush rainforest, and a delicious barbecue lunch. No prior experience is necessary; professional guides support you every step of the way.",7h 30m,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/07/bf/74/dd.jpg"");"
2153,https://tripadvisor.ca/AttractionProductDetail-g181785-d11470204-Rafting_Adventure_on_the_Kicking_Horse_River-Golden_Kootenay_Rockies_British_Columbia.html,"Experience the excitement of a whitewater rafting adventure on this guided excursion in the Canadian Rocky Mountains. Choose from one of three tours, ranging from 3- to 6.5-hour trips, then ride along Kicking Horse River in Golden, British Columbia. Challenge Class III-IV rapids on a White Water Express, White Water Discovery or Ultimate Adventure. All the necessary rafting equipment, including a life jacket and helmet plus snacks and beverages, are included. A buffet lunch is provided on the White Water Adventure and Ultimate Discover tours.",5h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/75/44/4d.jpg"");"
2155,https://tripadvisor.ca/AttractionProductDetail-g154918-d11468395-Jasper_Rafting_Trip_on_Athabasca_River_Mile_5-Jasper_Jasper_National_Park_Alberta.html,"Experience the excitement of a whitewater rafting adventure on this guided, 2-hour excursion. Choose from a morning or afternoon departure time, then ride along Alberta, Canada's Athabasca River in Jasper National Park. This ‘Mile 5’ trip is the river’s most popular, challenging Grade 2 rapids. The driver/guide will be taking photos along the way which will be available for purchase at the end of the trip. All the necessary rafting equipment plus an Alberta hotel pickup and drop-off are included.",2h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/70/09/94.jpg"");"
2157,https://tripadvisor.ca/AttractionProductDetail-g154943-d11455008-Vancouver_Kayaking_Tour-Vancouver_British_Columbia.html,"Searching for a unique outdoors experience while in Vancouver? Discover the beauty of Vancouver’s city skyline and stunning shoreline on a family-friendly kayaking tour. Spend 2.5 hours winding through the False Creek inlet and getting friendly with resident seals, ducks and kingfishers. With an expert guide, learn kayaking technique and enjoy a city sightseeing tour set against nature.",2h 30m,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/73/f8/b9.jpg"");"
2158,https://tripadvisor.ca/AttractionProductDetail-g154918-d11468394-3_5_Hour_Sunwapta_River_Rafting_Adventure_in_Jasper-Jasper_Jasper_National_Park_Alberta.html,"Jasper’s Sunwapta River is a stretch of grade III rapids, where challenging twists and turns and spectacular scenery come as standard. On this tour, spin along the Icefields Parkway road and admire sweeping views over the famous Rocky Mountains. Tackle the swirling white-water currents with your guide, and watch the riverbanks for sightings of native wildlife living within the Jasper National Park.",3h 30m,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/0b/3c/55/63.jpg"");"
2159,https://tripadvisor.ca/AttractionProductDetail-g154998-d16656957-Niagara_on_the_Lake_Open_Top_Jet_Boat_Ride-Niagara_Falls_Ontario.html,"Enjoy a fun and refreshing way to explore the scenic Niagara River when you book this open-top, jet-boat ride. Pick between morning and afternoon departure times, and take advantage of the splash gear provided: thanks to the boat’s high speeds, you’ll zip down the river's rapids and will get soaked during this freewheeling adventure. As you go, learn more from your guide’s on-board commentary.",1h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/09/fa/cb/59.jpg"");"
2161,https://tripadvisor.ca/AttractionProductDetail-g154962-d12649768-Harbour_Kayak_Tour-Newfoundland_and_Labrador.html,"Get a true Newfoundland and Labrador experience on this half-day, guided kayak tour from Trinity. Paddle your way through sea caves and over seascapes to see seasonal wonders like icebergs, rock formations, and wildlife, including migrating humpback whales and other species who pass through this area.",3h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/6b/81/0e.jpg"");"
2162,https://tripadvisor.ca/AttractionProductDetail-g154943-d11468519-Vancouver_Boat_Rental_for_up_to_5_People-Vancouver_British_Columbia.html,"Cruise the waters around Vancouver driving your own speedboat during this independent activity. After a brief introduction at the boat rental facility, pilot your personal speedboat through Vancouver's surrounding islands and up the coastline. With up to 5 passengers, sit down for a picnic on a remote island, watch for seals and Orcas and explore the Granite waterfalls. One-day boating license, safety equipment and area maps are included.",2–4 hours,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/70/10/5e.jpg"");"
2163,https://tripadvisor.ca/AttractionProductDetail-g1973465-d11476694-Okanagan_Jetpack_Rental_and_Lesson-Big_White_Okanagan_Valley_British_Columbia.html,"Experience what was once thought to be impossible with this jetpack rental and lesson that includes gear and one-on-one instruction. Gear up and head out on a boat with your guide to hop on your Flyboard in open water and be up in the air within your first five minutes of learning. Soar, bank, rotate as you fly through the sky.",25m,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/e6/ac/73.jpg"");"
2164,https://tripadvisor.ca/AttractionProductDetail-g154962-d11471355-Whale_Watching_Marine_Wildlife_Excursion_by_Kayak-Newfoundland_and_Labrador.html,"The deep waters off Newfoundland are home to some of Canada’s most impressive marine wildlife, but the big whale-watching boats can only get you so close. On this tour, paddle out to the whales’ feeding areas by kayak with your guide and experience a truly up-close encounter with these giants of the sea. Along the way, gain insight into the whales’ habits in the wild.",3h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/6b/81/0d.jpg"");"
2165,https://tripadvisor.ca/AttractionProductDetail-g182183-d12577062-Tremblant_White_Water_Rafting_Full_day_with_Transport-Mont_Tremblant_Quebec.html,"Spend the day cruising the rapids on the Rogue River outside of Mont Tremblant in the company of an experienced rafting guide. With all equipment and instruction provided, even beginners can enjoy an adventure. Rafting sites can include Harrington Canyon and the Seven Sisters; the day's itinerary is determined based on the water levels and conditions.",8h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/0b/29/61/e8.jpg"");"
2167,https://tripadvisor.ca/AttractionProductDetail-g155025-d12577063-Rouge_River_White_Water_Rafting_Full_day-Quebec.html,"With swirling rivers cascading down from the high mountain peaks, Mont-Tremblant is a haven of outdoor adventure in the Québec countryside. On this tour, tackle the Rouge River’s powerful white-water currents with your guide—with all safety kit, a riverside lunch, plus steak or salmon dinner included. Follow the Harrington Canyon or Seven Sisters route, and experience wet and wild thrills and spills deep in the Canadian wilderness.",8h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/fe/f6/f9.jpg"");"
